period_code,period_label,period_type,geography_code,geography_label,observation,measure,unit
2019-29-08,2019-29-08,day,K02000001,United Kingdom,,Notes,number
2019-30-08,2019-30-08,day,K02000001,United Kingdom,,Notes,number
2019-31-08,2019-31-08,day,K02000001,United Kingdom,,Notes,number
2019-01-09,2019-01-09,day,K02000001,United Kingdom,,Notes,number
2019-02-09,2019-02-09,day,K02000001,United Kingdom,,Notes,number
2019-03-09,2019-03-09,day,K02000001,United Kingdom,,Notes,number
2019-04-09,2019-04-09,day,K02000001,United Kingdom,,Notes,number
2019-05-09,2019-05-09,day,K02000001,United Kingdom,,Notes,number
2019-06-09,2019-06-09,day,K02000001,United Kingdom,,Notes,number
2019-07-09,2019-07-09,day,K02000001,United Kingdom,,Notes,number
2019-08-09,2019-08-09,day,K02000001,United Kingdom,,Notes,number
2019-09-09,2019-09-09,day,K02000001,United Kingdom,[Note 1] this note applies to C259,Notes,number
2019-10-09,2019-10-09,day,K02000001,United Kingdom,[Note 1] this note applies to C260,Notes,number
2019-11-09,2019-11-09,day,K02000001,United Kingdom,[Note 1] this note applies to C261,Notes,number
2019-12-09,2019-12-09,day,K02000001,United Kingdom,[Note 1] this note applies to C262,Notes,number
2019-13-09,2019-13-09,day,K02000001,United Kingdom,[Note 1] this note applies to C263,Notes,number
2019-14-09,2019-14-09,day,K02000001,United Kingdom,[Note 1] this note applies to C264,Notes,number
2019-15-09,2019-15-09,day,K02000001,United Kingdom,[Note 1] this note applies to C265,Notes,number
2019-16-09,2019-16-09,day,K02000001,United Kingdom,,Notes,number
2019-17-09,2019-17-09,day,K02000001,United Kingdom,,Notes,number
2019-18-09,2019-18-09,day,K02000001,United Kingdom,,Notes,number
2019-19-09,2019-19-09,day,K02000001,United Kingdom,,Notes,number
2019-20-09,2019-20-09,day,K02000001,United Kingdom,,Notes,number
2019-21-09,2019-21-09,day,K02000001,United Kingdom,,Notes,number
2019-22-09,2019-22-09,day,K02000001,United Kingdom,,Notes,number
2019-23-09,2019-23-09,day,K02000001,United Kingdom,,Notes,number
2019-24-09,2019-24-09,day,K02000001,United Kingdom,,Notes,number
2019-25-09,2019-25-09,day,K02000001,United Kingdom,,Notes,number
2019-26-09,2019-26-09,day,K02000001,United Kingdom,,Notes,number
2019-27-09,2019-27-09,day,K02000001,United Kingdom,,Notes,number
2019-28-09,2019-28-09,day,K02000001,United Kingdom,,Notes,number
2019-29-09,2019-29-09,day,K02000001,United Kingdom,,Notes,number
2019-30-09,2019-30-09,day,K02000001,United Kingdom,,Notes,number
2019-01-10,2019-01-10,day,K02000001,United Kingdom,,Notes,number
2019-02-10,2019-02-10,day,K02000001,United Kingdom,,Notes,number
2019-03-10,2019-03-10,day,K02000001,United Kingdom,,Notes,number
2019-04-10,2019-04-10,day,K02000001,United Kingdom,,Notes,number
2019-05-10,2019-05-10,day,K02000001,United Kingdom,,Notes,number
2019-06-10,2019-06-10,day,K02000001,United Kingdom,,Notes,number
2019-07-10,2019-07-10,day,K02000001,United Kingdom,,Notes,number
2019-08-10,2019-08-10,day,K02000001,United Kingdom,,Notes,number
2019-09-10,2019-09-10,day,K02000001,United Kingdom,,Notes,number
2019-10-10,2019-10-10,day,K02000001,United Kingdom,,Notes,number
2019-11-10,2019-11-10,day,K02000001,United Kingdom,,Notes,number
2019-12-10,2019-12-10,day,K02000001,United Kingdom,,Notes,number
2019-13-10,2019-13-10,day,K02000001,United Kingdom,,Notes,number
2019-14-10,2019-14-10,day,K02000001,United Kingdom,,Notes,number
2019-15-10,2019-15-10,day,K02000001,United Kingdom,,Notes,number
2019-16-10,2019-16-10,day,K02000001,United Kingdom,,Notes,number
2019-17-10,2019-17-10,day,K02000001,United Kingdom,,Notes,number
2019-18-10,2019-18-10,day,K02000001,United Kingdom,,Notes,number
2019-19-10,2019-19-10,day,K02000001,United Kingdom,,Notes,number
2019-20-10,2019-20-10,day,K02000001,United Kingdom,,Notes,number
2019-21-10,2019-21-10,day,K02000001,United Kingdom,,Notes,number
2019-22-10,2019-22-10,day,K02000001,United Kingdom,,Notes,number
2019-23-10,2019-23-10,day,K02000001,United Kingdom,,Notes,number
2019-24-10,2019-24-10,day,K02000001,United Kingdom,,Notes,number
2019-25-10,2019-25-10,day,K02000001,United Kingdom,,Notes,number
2019-26-10,2019-26-10,day,K02000001,United Kingdom,,Notes,number
2019-27-10,2019-27-10,day,K02000001,United Kingdom,,Notes,number
2019-28-10,2019-28-10,day,K02000001,United Kingdom,,Notes,number
2019-29-10,2019-29-10,day,K02000001,United Kingdom,,Notes,number
2019-30-10,2019-30-10,day,K02000001,United Kingdom,,Notes,number
2019-31-10,2019-31-10,day,K02000001,United Kingdom,,Notes,number
2019-01-11,2019-01-11,day,K02000001,United Kingdom,,Notes,number
2019-02-11,2019-02-11,day,K02000001,United Kingdom,,Notes,number
2019-03-11,2019-03-11,day,K02000001,United Kingdom,,Notes,number
2019-04-11,2019-04-11,day,K02000001,United Kingdom,,Notes,number
2019-05-11,2019-05-11,day,K02000001,United Kingdom,,Notes,number
2019-06-11,2019-06-11,day,K02000001,United Kingdom,,Notes,number
2019-07-11,2019-07-11,day,K02000001,United Kingdom,,Notes,number
2019-08-11,2019-08-11,day,K02000001,United Kingdom,,Notes,number
2019-09-11,2019-09-11,day,K02000001,United Kingdom,,Notes,number
2019-10-11,2019-10-11,day,K02000001,United Kingdom,,Notes,number
2019-11-11,2019-11-11,day,K02000001,United Kingdom,,Notes,number
2019-12-11,2019-12-11,day,K02000001,United Kingdom,,Notes,number
2019-13-11,2019-13-11,day,K02000001,United Kingdom,,Notes,number
2019-14-11,2019-14-11,day,K02000001,United Kingdom,,Notes,number
2019-15-11,2019-15-11,day,K02000001,United Kingdom,,Notes,number
2019-16-11,2019-16-11,day,K02000001,United Kingdom,,Notes,number
2019-17-11,2019-17-11,day,K02000001,United Kingdom,,Notes,number
2019-18-11,2019-18-11,day,K02000001,United Kingdom,,Notes,number
2019-19-11,2019-19-11,day,K02000001,United Kingdom,,Notes,number
2019-20-11,2019-20-11,day,K02000001,United Kingdom,,Notes,number
2019-21-11,2019-21-11,day,K02000001,United Kingdom,,Notes,number
2019-22-11,2019-22-11,day,K02000001,United Kingdom,,Notes,number
2019-23-11,2019-23-11,day,K02000001,United Kingdom,,Notes,number
2019-24-11,2019-24-11,day,K02000001,United Kingdom,,Notes,number
2019-25-11,2019-25-11,day,K02000001,United Kingdom,,Notes,number
2019-26-11,2019-26-11,day,K02000001,United Kingdom,,Notes,number
2019-27-11,2019-27-11,day,K02000001,United Kingdom,,Notes,number
2019-28-11,2019-28-11,day,K02000001,United Kingdom,,Notes,number
2019-29-11,2019-29-11,day,K02000001,United Kingdom,,Notes,number
2019-30-11,2019-30-11,day,K02000001,United Kingdom,,Notes,number
2019-01-12,2019-01-12,day,K02000001,United Kingdom,,Notes,number
2019-02-12,2019-02-12,day,K02000001,United Kingdom,,Notes,number
2019-03-12,2019-03-12,day,K02000001,United Kingdom,,Notes,number
2019-04-12,2019-04-12,day,K02000001,United Kingdom,,Notes,number
2019-05-12,2019-05-12,day,K02000001,United Kingdom,,Notes,number
2019-06-12,2019-06-12,day,K02000001,United Kingdom,,Notes,number
2019-07-12,2019-07-12,day,K02000001,United Kingdom,,Notes,number
2019-08-12,2019-08-12,day,K02000001,United Kingdom,,Notes,number
2019-09-12,2019-09-12,day,K02000001,United Kingdom,,Notes,number
2019-10-12,2019-10-12,day,K02000001,United Kingdom,,Notes,number
2019-11-12,2019-11-12,day,K02000001,United Kingdom,,Notes,number
2019-12-12,2019-12-12,day,K02000001,United Kingdom,,Notes,number
2019-13-12,2019-13-12,day,K02000001,United Kingdom,,Notes,number
2019-14-12,2019-14-12,day,K02000001,United Kingdom,,Notes,number
2019-15-12,2019-15-12,day,K02000001,United Kingdom,,Notes,number
2019-16-12,2019-16-12,day,K02000001,United Kingdom,,Notes,number
2019-17-12,2019-17-12,day,K02000001,United Kingdom,,Notes,number
2019-18-12,2019-18-12,day,K02000001,United Kingdom,,Notes,number
2019-19-12,2019-19-12,day,K02000001,United Kingdom,,Notes,number
2019-20-12,2019-20-12,day,K02000001,United Kingdom,,Notes,number
2019-21-12,2019-21-12,day,K02000001,United Kingdom,,Notes,number
2019-22-12,2019-22-12,day,K02000001,United Kingdom,,Notes,number
2019-23-12,2019-23-12,day,K02000001,United Kingdom,,Notes,number
2019-24-12,2019-24-12,day,K02000001,United Kingdom,,Notes,number
2019-25-12,2019-25-12,day,K02000001,United Kingdom,[Note 1] this note applies to C366,Notes,number
2019-26-12,2019-26-12,day,K02000001,United Kingdom,[Note 1] this note applies to C367,Notes,number
2019-27-12,2019-27-12,day,K02000001,United Kingdom,[Note 1] this note applies to C368,Notes,number
2019-28-12,2019-28-12,day,K02000001,United Kingdom,[Note 1] this note applies to C369,Notes,number
2019-29-12,2019-29-12,day,K02000001,United Kingdom,[Note 1] this note applies to C370,Notes,number
2019-30-12,2019-30-12,day,K02000001,United Kingdom,[Note 1] this note applies to C371,Notes,number
2019-31-12,2019-31-12,day,K02000001,United Kingdom,,Notes,number
2020-01-01,2020-01-01,day,K02000001,United Kingdom,,Notes,number
2020-02-01,2020-02-01,day,K02000001,United Kingdom,,Notes,number
2020-03-01,2020-03-01,day,K02000001,United Kingdom,,Notes,number
2020-04-01,2020-04-01,day,K02000001,United Kingdom,,Notes,number
2020-05-01,2020-05-01,day,K02000001,United Kingdom,,Notes,number
2020-06-01,2020-06-01,day,K02000001,United Kingdom,,Notes,number
2020-07-01,2020-07-01,day,K02000001,United Kingdom,,Notes,number
2020-08-01,2020-08-01,day,K02000001,United Kingdom,,Notes,number
2020-09-01,2020-09-01,day,K02000001,United Kingdom,,Notes,number
2020-10-01,2020-10-01,day,K02000001,United Kingdom,,Notes,number
2020-11-01,2020-11-01,day,K02000001,United Kingdom,,Notes,number
2020-12-01,2020-12-01,day,K02000001,United Kingdom,,Notes,number
2020-13-01,2020-13-01,day,K02000001,United Kingdom,,Notes,number
2020-14-01,2020-14-01,day,K02000001,United Kingdom,,Notes,number
2020-15-01,2020-15-01,day,K02000001,United Kingdom,,Notes,number
2020-16-01,2020-16-01,day,K02000001,United Kingdom,,Notes,number
2020-17-01,2020-17-01,day,K02000001,United Kingdom,,Notes,number
2020-18-01,2020-18-01,day,K02000001,United Kingdom,,Notes,number
2020-19-01,2020-19-01,day,K02000001,United Kingdom,,Notes,number
2020-20-01,2020-20-01,day,K02000001,United Kingdom,,Notes,number
2020-21-01,2020-21-01,day,K02000001,United Kingdom,,Notes,number
2020-22-01,2020-22-01,day,K02000001,United Kingdom,,Notes,number
2020-23-01,2020-23-01,day,K02000001,United Kingdom,,Notes,number
2020-24-01,2020-24-01,day,K02000001,United Kingdom,,Notes,number
2020-25-01,2020-25-01,day,K02000001,United Kingdom,,Notes,number
2020-26-01,2020-26-01,day,K02000001,United Kingdom,,Notes,number
2020-27-01,2020-27-01,day,K02000001,United Kingdom,,Notes,number
2020-28-01,2020-28-01,day,K02000001,United Kingdom,,Notes,number
2020-29-01,2020-29-01,day,K02000001,United Kingdom,,Notes,number
2020-30-01,2020-30-01,day,K02000001,United Kingdom,,Notes,number
2020-31-01,2020-31-01,day,K02000001,United Kingdom,,Notes,number
2020-01-02,2020-01-02,day,K02000001,United Kingdom,,Notes,number
2020-02-02,2020-02-02,day,K02000001,United Kingdom,,Notes,number
2020-03-02,2020-03-02,day,K02000001,United Kingdom,,Notes,number
2020-04-02,2020-04-02,day,K02000001,United Kingdom,,Notes,number
2020-05-02,2020-05-02,day,K02000001,United Kingdom,,Notes,number
2020-06-02,2020-06-02,day,K02000001,United Kingdom,,Notes,number
2020-07-02,2020-07-02,day,K02000001,United Kingdom,,Notes,number
2020-08-02,2020-08-02,day,K02000001,United Kingdom,,Notes,number
2020-09-02,2020-09-02,day,K02000001,United Kingdom,[Note 1] this note applies to C412,Notes,number
2020-10-02,2020-10-02,day,K02000001,United Kingdom,[Note 1] this note applies to C413,Notes,number
2020-11-02,2020-11-02,day,K02000001,United Kingdom,[Note 1] this note applies to C414,Notes,number
2020-12-02,2020-12-02,day,K02000001,United Kingdom,[Note 1] this note applies to C415,Notes,number
2020-13-02,2020-13-02,day,K02000001,United Kingdom,[Note 1] this note applies to C416,Notes,number
2020-14-02,2020-14-02,day,K02000001,United Kingdom,[Note 1] this note applies to C417,Notes,number
2020-15-02,2020-15-02,day,K02000001,United Kingdom,,Notes,number
2020-16-02,2020-16-02,day,K02000001,United Kingdom,,Notes,number
2020-17-02,2020-17-02,day,K02000001,United Kingdom,,Notes,number
2020-18-02,2020-18-02,day,K02000001,United Kingdom,,Notes,number
2020-19-02,2020-19-02,day,K02000001,United Kingdom,,Notes,number
2020-20-02,2020-20-02,day,K02000001,United Kingdom,,Notes,number
2020-21-02,2020-21-02,day,K02000001,United Kingdom,,Notes,number
2020-22-02,2020-22-02,day,K02000001,United Kingdom,,Notes,number
2020-23-02,2020-23-02,day,K02000001,United Kingdom,,Notes,number
2020-24-02,2020-24-02,day,K02000001,United Kingdom,,Notes,number
2020-25-02,2020-25-02,day,K02000001,United Kingdom,,Notes,number
2020-26-02,2020-26-02,day,K02000001,United Kingdom,,Notes,number
2020-27-02,2020-27-02,day,K02000001,United Kingdom,,Notes,number
2020-28-02,2020-28-02,day,K02000001,United Kingdom,,Notes,number
2020-29-02,2020-29-02,day,K02000001,United Kingdom,,Notes,number
2020-01-03,2020-01-03,day,K02000001,United Kingdom,,Notes,number
2020-02-03,2020-02-03,day,K02000001,United Kingdom,,Notes,number
2020-03-03,2020-03-03,day,K02000001,United Kingdom,,Notes,number
2020-04-03,2020-04-03,day,K02000001,United Kingdom,,Notes,number
2020-05-03,2020-05-03,day,K02000001,United Kingdom,,Notes,number
2020-06-03,2020-06-03,day,K02000001,United Kingdom,,Notes,number
2020-07-03,2020-07-03,day,K02000001,United Kingdom,,Notes,number
2020-08-03,2020-08-03,day,K02000001,United Kingdom,,Notes,number
2020-09-03,2020-09-03,day,K02000001,United Kingdom,,Notes,number
2020-10-03,2020-10-03,day,K02000001,United Kingdom,,Notes,number
2020-11-03,2020-11-03,day,K02000001,United Kingdom,,Notes,number
2020-12-03,2020-12-03,day,K02000001,United Kingdom,,Notes,number
2020-13-03,2020-13-03,day,K02000001,United Kingdom,,Notes,number
2020-14-03,2020-14-03,day,K02000001,United Kingdom,,Notes,number
2020-15-03,2020-15-03,day,K02000001,United Kingdom,,Notes,number
2020-16-03,2020-16-03,day,K02000001,United Kingdom,,Notes,number
2020-17-03,2020-17-03,day,K02000001,United Kingdom,,Notes,number
2020-18-03,2020-18-03,day,K02000001,United Kingdom,,Notes,number
2020-19-03,2020-19-03,day,K02000001,United Kingdom,,Notes,number
2020-20-03,2020-20-03,day,K02000001,United Kingdom,,Notes,number
2020-21-03,2020-21-03,day,K02000001,United Kingdom,,Notes,number
2020-22-03,2020-22-03,day,K02000001,United Kingdom,,Notes,number
2020-23-03,2020-23-03,day,K02000001,United Kingdom,,Notes,number
2020-24-03,2020-24-03,day,K02000001,United Kingdom,,Notes,number
2020-25-03,2020-25-03,day,K02000001,United Kingdom,,Notes,number
2020-26-03,2020-26-03,day,K02000001,United Kingdom,,Notes,number
2020-27-03,2020-27-03,day,K02000001,United Kingdom,,Notes,number
2020-28-03,2020-28-03,day,K02000001,United Kingdom,,Notes,number
2020-29-03,2020-29-03,day,K02000001,United Kingdom,,Notes,number
2020-30-03,2020-30-03,day,K02000001,United Kingdom,,Notes,number
2020-31-03,2020-31-03,day,K02000001,United Kingdom,,Notes,number
2020-01-04,2020-01-04,day,K02000001,United Kingdom,,Notes,number
2020-02-04,2020-02-04,day,K02000001,United Kingdom,,Notes,number
2020-03-04,2020-03-04,day,K02000001,United Kingdom,,Notes,number
2020-04-04,2020-04-04,day,K02000001,United Kingdom,,Notes,number
2020-05-04,2020-05-04,day,K02000001,United Kingdom,,Notes,number
2020-06-04,2020-06-04,day,K02000001,United Kingdom,,Notes,number
2020-07-04,2020-07-04,day,K02000001,United Kingdom,,Notes,number
2020-08-04,2020-08-04,day,K02000001,United Kingdom,,Notes,number
2020-09-04,2020-09-04,day,K02000001,United Kingdom,,Notes,number
2020-10-04,2020-10-04,day,K02000001,United Kingdom,,Notes,number
2020-11-04,2020-11-04,day,K02000001,United Kingdom,,Notes,number
2020-12-04,2020-12-04,day,K02000001,United Kingdom,,Notes,number
2020-13-04,2020-13-04,day,K02000001,United Kingdom,,Notes,number
2020-14-04,2020-14-04,day,K02000001,United Kingdom,,Notes,number
2020-15-04,2020-15-04,day,K02000001,United Kingdom,,Notes,number
2020-16-04,2020-16-04,day,K02000001,United Kingdom,,Notes,number
2020-17-04,2020-17-04,day,K02000001,United Kingdom,,Notes,number
2020-18-04,2020-18-04,day,K02000001,United Kingdom,,Notes,number
2020-19-04,2020-19-04,day,K02000001,United Kingdom,,Notes,number
2020-20-04,2020-20-04,day,K02000001,United Kingdom,,Notes,number
2020-21-04,2020-21-04,day,K02000001,United Kingdom,,Notes,number
2020-22-04,2020-22-04,day,K02000001,United Kingdom,,Notes,number
2020-23-04,2020-23-04,day,K02000001,United Kingdom,,Notes,number
2020-24-04,2020-24-04,day,K02000001,United Kingdom,,Notes,number
2020-25-04,2020-25-04,day,K02000001,United Kingdom,,Notes,number
2020-26-04,2020-26-04,day,K02000001,United Kingdom,,Notes,number
2020-27-04,2020-27-04,day,K02000001,United Kingdom,,Notes,number
2020-28-04,2020-28-04,day,K02000001,United Kingdom,,Notes,number
2020-29-04,2020-29-04,day,K02000001,United Kingdom,,Notes,number
2020-30-04,2020-30-04,day,K02000001,United Kingdom,,Notes,number
2020-01-05,2020-01-05,day,K02000001,United Kingdom,,Notes,number
2020-02-05,2020-02-05,day,K02000001,United Kingdom,,Notes,number
2020-03-05,2020-03-05,day,K02000001,United Kingdom,,Notes,number
2020-04-05,2020-04-05,day,K02000001,United Kingdom,,Notes,number
2020-05-05,2020-05-05,day,K02000001,United Kingdom,,Notes,number
2020-06-05,2020-06-05,day,K02000001,United Kingdom,,Notes,number
2020-07-05,2020-07-05,day,K02000001,United Kingdom,,Notes,number
2020-08-05,2020-08-05,day,K02000001,United Kingdom,,Notes,number
2020-09-05,2020-09-05,day,K02000001,United Kingdom,,Notes,number
2020-10-05,2020-10-05,day,K02000001,United Kingdom,,Notes,number
2020-11-05,2020-11-05,day,K02000001,United Kingdom,,Notes,number
2020-12-05,2020-12-05,day,K02000001,United Kingdom,,Notes,number
2020-13-05,2020-13-05,day,K02000001,United Kingdom,,Notes,number
2020-14-05,2020-14-05,day,K02000001,United Kingdom,,Notes,number
2020-15-05,2020-15-05,day,K02000001,United Kingdom,,Notes,number
2020-16-05,2020-16-05,day,K02000001,United Kingdom,,Notes,number
2020-17-05,2020-17-05,day,K02000001,United Kingdom,,Notes,number
2020-18-05,2020-18-05,day,K02000001,United Kingdom,,Notes,number
2020-19-05,2020-19-05,day,K02000001,United Kingdom,,Notes,number
2020-20-05,2020-20-05,day,K02000001,United Kingdom,,Notes,number
2020-21-05,2020-21-05,day,K02000001,United Kingdom,,Notes,number
2020-22-05,2020-22-05,day,K02000001,United Kingdom,,Notes,number
2020-23-05,2020-23-05,day,K02000001,United Kingdom,,Notes,number
2020-24-05,2020-24-05,day,K02000001,United Kingdom,,Notes,number
2020-25-05,2020-25-05,day,K02000001,United Kingdom,,Notes,number
2020-26-05,2020-26-05,day,K02000001,United Kingdom,,Notes,number
2020-27-05,2020-27-05,day,K02000001,United Kingdom,,Notes,number
2020-28-05,2020-28-05,day,K02000001,United Kingdom,,Notes,number
2020-29-05,2020-29-05,day,K02000001,United Kingdom,,Notes,number
2020-30-05,2020-30-05,day,K02000001,United Kingdom,,Notes,number
2020-31-05,2020-31-05,day,K02000001,United Kingdom,,Notes,number
2020-01-06,2020-01-06,day,K02000001,United Kingdom,,Notes,number
2020-02-06,2020-02-06,day,K02000001,United Kingdom,,Notes,number
2020-03-06,2020-03-06,day,K02000001,United Kingdom,,Notes,number
2020-04-06,2020-04-06,day,K02000001,United Kingdom,,Notes,number
2020-05-06,2020-05-06,day,K02000001,United Kingdom,,Notes,number
2020-06-06,2020-06-06,day,K02000001,United Kingdom,,Notes,number
2020-07-06,2020-07-06,day,K02000001,United Kingdom,,Notes,number
2020-08-06,2020-08-06,day,K02000001,United Kingdom,,Notes,number
2020-09-06,2020-09-06,day,K02000001,United Kingdom,,Notes,number
2020-10-06,2020-10-06,day,K02000001,United Kingdom,,Notes,number
2020-11-06,2020-11-06,day,K02000001,United Kingdom,,Notes,number
2020-12-06,2020-12-06,day,K02000001,United Kingdom,,Notes,number
2020-13-06,2020-13-06,day,K02000001,United Kingdom,,Notes,number
2020-14-06,2020-14-06,day,K02000001,United Kingdom,,Notes,number
2020-15-06,2020-15-06,day,K02000001,United Kingdom,,Notes,number
2020-16-06,2020-16-06,day,K02000001,United Kingdom,,Notes,number
2020-17-06,2020-17-06,day,K02000001,United Kingdom,,Notes,number
2020-18-06,2020-18-06,day,K02000001,United Kingdom,,Notes,number
2020-19-06,2020-19-06,day,K02000001,United Kingdom,,Notes,number
2020-20-06,2020-20-06,day,K02000001,United Kingdom,,Notes,number
2020-21-06,2020-21-06,day,K02000001,United Kingdom,,Notes,number
2020-22-06,2020-22-06,day,K02000001,United Kingdom,,Notes,number
2020-23-06,2020-23-06,day,K02000001,United Kingdom,,Notes,number
2020-24-06,2020-24-06,day,K02000001,United Kingdom,,Notes,number
2020-25-06,2020-25-06,day,K02000001,United Kingdom,,Notes,number
2020-26-06,2020-26-06,day,K02000001,United Kingdom,,Notes,number
2020-27-06,2020-27-06,day,K02000001,United Kingdom,,Notes,number
2020-28-06,2020-28-06,day,K02000001,United Kingdom,,Notes,number
2020-29-06,2020-29-06,day,K02000001,United Kingdom,,Notes,number
2020-30-06,2020-30-06,day,K02000001,United Kingdom,,Notes,number
2020-01-07,2020-01-07,day,K02000001,United Kingdom,,Notes,number
2020-02-07,2020-02-07,day,K02000001,United Kingdom,,Notes,number
2020-03-07,2020-03-07,day,K02000001,United Kingdom,,Notes,number
2020-04-07,2020-04-07,day,K02000001,United Kingdom,,Notes,number
2020-05-07,2020-05-07,day,K02000001,United Kingdom,,Notes,number
2020-06-07,2020-06-07,day,K02000001,United Kingdom,,Notes,number
2020-07-07,2020-07-07,day,K02000001,United Kingdom,,Notes,number
2020-08-07,2020-08-07,day,K02000001,United Kingdom,,Notes,number
2020-09-07,2020-09-07,day,K02000001,United Kingdom,,Notes,number
2020-10-07,2020-10-07,day,K02000001,United Kingdom,,Notes,number
2020-11-07,2020-11-07,day,K02000001,United Kingdom,,Notes,number
2020-12-07,2020-12-07,day,K02000001,United Kingdom,,Notes,number
2020-13-07,2020-13-07,day,K02000001,United Kingdom,,Notes,number
2020-14-07,2020-14-07,day,K02000001,United Kingdom,,Notes,number
2020-15-07,2020-15-07,day,K02000001,United Kingdom,,Notes,number
2020-16-07,2020-16-07,day,K02000001,United Kingdom,,Notes,number
2020-17-07,2020-17-07,day,K02000001,United Kingdom,,Notes,number
2020-18-07,2020-18-07,day,K02000001,United Kingdom,,Notes,number
2020-19-07,2020-19-07,day,K02000001,United Kingdom,,Notes,number
2020-20-07,2020-20-07,day,K02000001,United Kingdom,,Notes,number
2020-21-07,2020-21-07,day,K02000001,United Kingdom,,Notes,number
2020-22-07,2020-22-07,day,K02000001,United Kingdom,,Notes,number
2020-23-07,2020-23-07,day,K02000001,United Kingdom,,Notes,number
2020-24-07,2020-24-07,day,K02000001,United Kingdom,,Notes,number
2020-25-07,2020-25-07,day,K02000001,United Kingdom,,Notes,number
2020-26-07,2020-26-07,day,K02000001,United Kingdom,,Notes,number
2020-27-07,2020-27-07,day,K02000001,United Kingdom,,Notes,number
2020-28-07,2020-28-07,day,K02000001,United Kingdom,,Notes,number
2020-29-07,2020-29-07,day,K02000001,United Kingdom,,Notes,number
2020-30-07,2020-30-07,day,K02000001,United Kingdom,,Notes,number
2020-31-07,2020-31-07,day,K02000001,United Kingdom,,Notes,number
2020-01-08,2020-01-08,day,K02000001,United Kingdom,,Notes,number
2020-02-08,2020-02-08,day,K02000001,United Kingdom,,Notes,number
2020-03-08,2020-03-08,day,K02000001,United Kingdom,,Notes,number
2020-04-08,2020-04-08,day,K02000001,United Kingdom,,Notes,number
2020-05-08,2020-05-08,day,K02000001,United Kingdom,,Notes,number
2020-06-08,2020-06-08,day,K02000001,United Kingdom,,Notes,number
2020-07-08,2020-07-08,day,K02000001,United Kingdom,,Notes,number
2020-08-08,2020-08-08,day,K02000001,United Kingdom,,Notes,number
2020-09-08,2020-09-08,day,K02000001,United Kingdom,,Notes,number
2020-10-08,2020-10-08,day,K02000001,United Kingdom,,Notes,number
2020-11-08,2020-11-08,day,K02000001,United Kingdom,,Notes,number
2020-12-08,2020-12-08,day,K02000001,United Kingdom,,Notes,number
2020-13-08,2020-13-08,day,K02000001,United Kingdom,,Notes,number
2020-14-08,2020-14-08,day,K02000001,United Kingdom,,Notes,number
2020-15-08,2020-15-08,day,K02000001,United Kingdom,,Notes,number
2020-16-08,2020-16-08,day,K02000001,United Kingdom,,Notes,number
2020-17-08,2020-17-08,day,K02000001,United Kingdom,,Notes,number
2020-18-08,2020-18-08,day,K02000001,United Kingdom,,Notes,number
2020-19-08,2020-19-08,day,K02000001,United Kingdom,,Notes,number
2020-20-08,2020-20-08,day,K02000001,United Kingdom,,Notes,number
2020-21-08,2020-21-08,day,K02000001,United Kingdom,,Notes,number
2020-22-08,2020-22-08,day,K02000001,United Kingdom,,Notes,number
2020-23-08,2020-23-08,day,K02000001,United Kingdom,,Notes,number
2020-24-08,2020-24-08,day,K02000001,United Kingdom,,Notes,number
2020-25-08,2020-25-08,day,K02000001,United Kingdom,,Notes,number
2020-26-08,2020-26-08,day,K02000001,United Kingdom,,Notes,number
2020-27-08,2020-27-08,day,K02000001,United Kingdom,,Notes,number
2020-28-08,2020-28-08,day,K02000001,United Kingdom,,Notes,number
2020-29-08,2020-29-08,day,K02000001,United Kingdom,,Notes,number
2020-30-08,2020-30-08,day,K02000001,United Kingdom,,Notes,number
2020-31-08,2020-31-08,day,K02000001,United Kingdom,,Notes,number
2020-01-09,2020-01-09,day,K02000001,United Kingdom,,Notes,number
2020-02-09,2020-02-09,day,K02000001,United Kingdom,,Notes,number
2020-03-09,2020-03-09,day,K02000001,United Kingdom,,Notes,number
2020-04-09,2020-04-09,day,K02000001,United Kingdom,,Notes,number
2020-05-09,2020-05-09,day,K02000001,United Kingdom,,Notes,number
2020-06-09,2020-06-09,day,K02000001,United Kingdom,,Notes,number
2020-07-09,2020-07-09,day,K02000001,United Kingdom,,Notes,number
2020-08-09,2020-08-09,day,K02000001,United Kingdom,,Notes,number
2020-09-09,2020-09-09,day,K02000001,United Kingdom,,Notes,number
2020-10-09,2020-10-09,day,K02000001,United Kingdom,,Notes,number
2020-11-09,2020-11-09,day,K02000001,United Kingdom,,Notes,number
2020-12-09,2020-12-09,day,K02000001,United Kingdom,,Notes,number
2020-13-09,2020-13-09,day,K02000001,United Kingdom,,Notes,number
2020-14-09,2020-14-09,day,K02000001,United Kingdom,,Notes,number
2020-15-09,2020-15-09,day,K02000001,United Kingdom,,Notes,number
2020-16-09,2020-16-09,day,K02000001,United Kingdom,,Notes,number
2020-17-09,2020-17-09,day,K02000001,United Kingdom,,Notes,number
2020-18-09,2020-18-09,day,K02000001,United Kingdom,,Notes,number
2020-19-09,2020-19-09,day,K02000001,United Kingdom,,Notes,number
2020-20-09,2020-20-09,day,K02000001,United Kingdom,,Notes,number
2020-21-09,2020-21-09,day,K02000001,United Kingdom,,Notes,number
2020-22-09,2020-22-09,day,K02000001,United Kingdom,,Notes,number
2020-23-09,2020-23-09,day,K02000001,United Kingdom,,Notes,number
